segmentation,area,image_id,bbox,category_id,id_x,filename,height,width,id_y,date_captured
"[[332, 70, 367, 70, 367, 138, 332, 138]]",2380,1372,"[332, 70, 35, 68]",1,12140,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[586, 75, 620, 75, 620, 141, 586, 141]]",2244,1372,"[586, 75, 34, 66]",1,12141,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[116, 52, 162, 52, 162, 124, 116, 124]]",3312,1372,"[116, 52, 46, 72]",1,12142,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[507, 79, 538, 79, 538, 135, 507, 135]]",1736,1372,"[507, 79, 31, 56]",1,12143,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[240, 220, 292, 220, 292, 311, 240, 311]]",4732,1372,"[240, 220, 52, 91]",1,12144,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[31, 276, 95, 276, 95, 364, 31, 364]]",5632,1372,"[31, 276, 64, 88]",1,12145,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[100, 289, 152, 289, 152, 373, 100, 373]]",4368,1372,"[100, 289, 52, 84]",1,12146,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[321, 303, 374, 303, 374, 392, 321, 392]]",4717,1372,"[321, 303, 53, 89]",1,12147,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[463, 325, 502, 325, 502, 406, 463, 406]]",3159,1372,"[463, 325, 39, 81]",1,12148,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[547, 330, 589, 330, 589, 412, 547, 412]]",3444,1372,"[547, 330, 42, 82]",1,12149,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[0, 446, 50, 446, 50, 508, 0, 508]]",3100,1372,"[0, 446, 50, 62]",3,12150,0_100_60_0_08189.jpg,512,640,1372,20210121
"[[235, 178, 252, 178, 252, 200, 235, 200]]",374,1373,"[235, 178, 17, 22]",0,12151,0_60_80_0_01807.jpg,512,640,1373,20210115
"[[306, 192, 317, 192, 317, 217, 306, 217]]",275,1373,"[306, 192, 11, 25]",0,12152,0_60_80_0_01807.jpg,512,640,1373,20210115
"[[223, 245, 234, 245, 234, 270, 223, 270]]",275,1373,"[223, 245, 11, 25]",0,12153,0_60_80_0_01807.jpg,512,640,1373,20210115
"[[294, 226, 309, 226, 309, 250, 294, 250]]",360,1373,"[294, 226, 15, 24]",0,12154,0_60_80_0_01807.jpg,512,640,1373,20210115
"[[441, 338, 457, 338, 457, 360, 441, 360]]",352,1373,"[441, 338, 16, 22]",0,12155,0_60_80_0_01807.jpg,512,640,1373,20210115
"[[491, 486, 505, 486, 505, 511, 491, 511]]",350,1373,"[491, 486, 14, 25]",0,12156,0_60_80_0_01807.jpg,512,640,1373,20210115
"[[581, 79, 597, 79, 597, 105, 581, 105]]",416,1373,"[581, 79, 16, 26]",0,12157,0_60_80_0_01807.jpg,512,640,1373,20210115
"[[562, 2, 576, 2, 576, 26, 562, 26]]",336,1373,"[562, 2, 14, 24]",0,12158,0_60_80_0_01807.jpg,512,640,1373,20210115
"[[197, 15, 237, 15, 237, 79, 197, 79]]",2560,1374,"[197, 15, 40, 64]",1,12159,0_130_80_0_05684.jpg,512,640,1374,20210119
"[[233, 0, 289, 0, 289, 98, 233, 98]]",5488,1374,"[233, 0, 56, 98]",3,12160,0_130_80_0_05684.jpg,512,640,1374,20210119
"[[288, 25, 326, 25, 326, 92, 288, 92]]",2546,1374,"[288, 25, 38, 67]",1,12161,0_130_80_0_05684.jpg,512,640,1374,20210119
"[[251, 358, 350, 358, 350, 438, 251, 438]]",7920,1375,"[251, 358, 99, 80]",1,12162,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[287, 281, 379, 281, 379, 353, 287, 353]]",6624,1375,"[287, 281, 92, 72]",1,12163,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[311, 242, 410, 242, 410, 317, 311, 317]]",7425,1375,"[311, 242, 99, 75]",1,12164,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[343, 175, 435, 175, 435, 246, 343, 246]]",6532,1375,"[343, 175, 92, 71]",1,12165,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[360, 143, 450, 143, 450, 216, 360, 216]]",6570,1375,"[360, 143, 90, 73]",1,12166,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[381, 114, 469, 114, 469, 181, 381, 181]]",5896,1375,"[381, 114, 88, 67]",1,12167,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[397, 83, 485, 83, 485, 148, 397, 148]]",5720,1375,"[397, 83, 88, 65]",1,12168,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[416, 54, 502, 54, 502, 117, 416, 117]]",5418,1375,"[416, 54, 86, 63]",1,12169,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[435, 22, 522, 22, 522, 89, 435, 89]]",5829,1375,"[435, 22, 87, 67]",1,12170,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[495, 0, 570, 0, 570, 32, 495, 32]]",2400,1375,"[495, 0, 75, 32]",1,12171,1_60_60_0_04206.jpg,512,640,1375,20210116
"[[62, 106, 209, 106, 209, 254, 62, 254]]",21756,1376,"[62, 106, 147, 148]",1,12172,1_60_70_0_07501.jpg,512,640,1376,20210120
"[[151, 182, 301, 182, 301, 339, 151, 339]]",23550,1376,"[151, 182, 150, 157]",1,12173,1_60_70_0_07501.jpg,512,640,1376,20210120
"[[318, 345, 460, 345, 460, 487, 318, 487]]",20164,1376,"[318, 345, 142, 142]",1,12174,1_60_70_0_07501.jpg,512,640,1376,20210120
"[[55, 348, 186, 348, 186, 487, 55, 487]]",18209,1376,"[55, 348, 131, 139]",1,12175,1_60_70_0_07501.jpg,512,640,1376,20210120
"[[208, 449, 309, 449, 309, 510, 208, 510]]",6161,1376,"[208, 449, 101, 61]",1,12176,1_60_70_0_07501.jpg,512,640,1376,20210120
"[[441, 456, 531, 456, 531, 511, 441, 511]]",4950,1376,"[441, 456, 90, 55]",1,12177,1_60_70_0_07501.jpg,512,640,1376,20210120
"[[607, 0, 633, 0, 633, 21, 607, 21]]",546,1376,"[607, 0, 26, 21]",2,12178,1_60_70_0_07501.jpg,512,640,1376,20210120
"[[620, 8, 639, 8, 639, 45, 620, 45]]",703,1376,"[620, 8, 19, 37]",2,12179,1_60_70_0_07501.jpg,512,640,1376,20210120
"[[260, 453, 339, 453, 339, 501, 260, 501]]",3792,1377,"[260, 453, 79, 48]",1,12180,1_130_70_0_07267.jpg,512,640,1377,20210120
"[[135, 182, 213, 182, 213, 226, 135, 226]]",3432,1377,"[135, 182, 78, 44]",1,12181,1_130_70_0_07267.jpg,512,640,1377,20210120
"[[347, 44, 424, 44, 424, 85, 347, 85]]",3157,1377,"[347, 44, 77, 41]",1,12182,1_130_70_0_07267.jpg,512,640,1377,20210120
"[[430, 60, 503, 60, 503, 98, 430, 98]]",2774,1377,"[430, 60, 73, 38]",1,12183,1_130_70_0_07267.jpg,512,640,1377,20210120
"[[612, 117, 640, 117, 640, 145, 612, 145]]",784,1377,"[612, 117, 28, 28]",1,12184,1_130_70_0_07267.jpg,512,640,1377,20210120
"[[600, 179, 640, 179, 640, 212, 600, 212]]",1320,1377,"[600, 179, 40, 33]",1,12185,1_130_70_0_07267.jpg,512,640,1377,20210120
"[[620, 0, 640, 0, 640, 11, 620, 11]]",220,1377,"[620, 0, 20, 11]",1,12186,1_130_70_0_07267.jpg,512,640,1377,20210120
"[[104, 0, 118, 0, 118, 13, 104, 13]]",182,1378,"[104, 0, 14, 13]",0,12187,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[453, 244, 490, 244, 490, 274, 453, 274]]",1110,1378,"[453, 244, 37, 30]",0,12188,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[100, 336, 122, 336, 122, 360, 100, 360]]",528,1378,"[100, 336, 22, 24]",0,12189,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[86, 298, 107, 298, 107, 317, 86, 317]]",399,1378,"[86, 298, 21, 19]",0,12190,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[72, 307, 92, 307, 92, 323, 72, 323]]",320,1378,"[72, 307, 20, 16]",0,12191,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[28, 335, 47, 335, 47, 354, 28, 354]]",361,1378,"[28, 335, 19, 19]",0,12192,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[46, 328, 67, 328, 67, 352, 46, 352]]",504,1378,"[46, 328, 21, 24]",0,12193,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[56, 329, 74, 329, 74, 352, 56, 352]]",414,1378,"[56, 329, 18, 23]",0,12194,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[4, 358, 24, 358, 24, 381, 4, 381]]",460,1378,"[4, 358, 20, 23]",0,12195,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[71, 405, 88, 405, 88, 422, 71, 422]]",289,1378,"[71, 405, 17, 17]",0,12196,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[113, 406, 140, 406, 140, 431, 113, 431]]",675,1378,"[113, 406, 27, 25]",0,12197,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[67, 431, 87, 431, 87, 458, 67, 458]]",540,1378,"[67, 431, 20, 27]",0,12198,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[97, 438, 115, 438, 115, 455, 97, 455]]",306,1378,"[97, 438, 18, 17]",0,12199,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[28, 451, 56, 451, 56, 471, 28, 471]]",560,1378,"[28, 451, 28, 20]",0,12200,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[117, 495, 133, 495, 133, 511, 117, 511]]",256,1378,"[117, 495, 16, 16]",0,12201,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[86, 502, 100, 502, 100, 511, 86, 511]]",126,1378,"[86, 502, 14, 9]",0,12202,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[70, 503, 79, 503, 79, 511, 70, 511]]",72,1378,"[70, 503, 9, 8]",0,12203,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[579, 282, 592, 282, 592, 297, 579, 297]]",195,1378,"[579, 282, 13, 15]",0,12204,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[556, 287, 566, 287, 566, 304, 556, 304]]",170,1378,"[556, 287, 10, 17]",0,12205,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[470, 280, 492, 280, 492, 298, 470, 298]]",396,1378,"[470, 280, 22, 18]",0,12206,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[388, 351, 404, 351, 404, 368, 388, 368]]",272,1378,"[388, 351, 16, 17]",0,12207,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[475, 332, 492, 332, 492, 353, 475, 353]]",357,1378,"[475, 332, 17, 21]",0,12208,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[510, 335, 523, 335, 523, 351, 510, 351]]",208,1378,"[510, 335, 13, 16]",0,12209,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[561, 400, 579, 400, 579, 421, 561, 421]]",378,1378,"[561, 400, 18, 21]",0,12210,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[466, 425, 478, 425, 478, 440, 466, 440]]",180,1378,"[466, 425, 12, 15]",0,12211,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[488, 445, 504, 445, 504, 464, 488, 464]]",304,1378,"[488, 445, 16, 19]",0,12212,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[515, 443, 534, 443, 534, 466, 515, 466]]",437,1378,"[515, 443, 19, 23]",0,12213,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[477, 482, 498, 482, 498, 498, 477, 498]]",336,1378,"[477, 482, 21, 16]",0,12214,1_60_80_0_00674.jpg,512,640,1378,20201217
"[[486, 141, 500, 141, 500, 176, 486, 176]]",490,1379,"[486, 141, 14, 35]",0,12215,1_60_60_0_00529.jpg,512,640,1379,20201217
"[[526, 91, 545, 91, 545, 127, 526, 127]]",684,1379,"[526, 91, 19, 36]",0,12216,1_60_60_0_00529.jpg,512,640,1379,20201217
"[[390, 262, 409, 262, 409, 291, 390, 291]]",551,1379,"[390, 262, 19, 29]",0,12217,1_60_60_0_00529.jpg,512,640,1379,20201217
"[[533, 222, 547, 222, 547, 249, 533, 249]]",378,1379,"[533, 222, 14, 27]",0,12218,1_60_60_0_00529.jpg,512,640,1379,20201217
"[[225, 427, 238, 427, 238, 454, 225, 454]]",351,1379,"[225, 427, 13, 27]",0,12219,1_60_60_0_00529.jpg,512,640,1379,20201217
"[[448, 408, 459, 408, 459, 439, 448, 439]]",341,1379,"[448, 408, 11, 31]",0,12220,1_60_60_0_00529.jpg,512,640,1379,20201217
"[[459, 410, 467, 410, 467, 439, 459, 439]]",232,1379,"[459, 410, 8, 29]",0,12221,1_60_60_0_00529.jpg,512,640,1379,20201217
"[[468, 405, 486, 405, 486, 439, 468, 439]]",612,1379,"[468, 405, 18, 34]",0,12222,1_60_60_0_00529.jpg,512,640,1379,20201217
"[[1, 430, 85, 430, 85, 472, 1, 472]]",3528,1380,"[1, 430, 84, 42]",1,12223,0_60_30_0_06461.jpg,512,640,1380,20210120
"[[118, 410, 210, 410, 210, 459, 118, 459]]",4508,1380,"[118, 410, 92, 49]",1,12224,0_60_30_0_06461.jpg,512,640,1380,20210120
"[[328, 388, 412, 388, 412, 431, 328, 431]]",3612,1380,"[328, 388, 84, 43]",1,12225,0_60_30_0_06461.jpg,512,640,1380,20210120
"[[523, 374, 588, 374, 588, 412, 523, 412]]",2470,1380,"[523, 374, 65, 38]",1,12226,0_60_30_0_06461.jpg,512,640,1380,20210120
"[[408, 170, 490, 170, 490, 236, 408, 236]]",5412,1381,"[408, 170, 82, 66]",1,12227,1_110_60_0_05825.jpg,512,640,1381,20210119
"[[498, 341, 516, 341, 516, 363, 498, 363]]",396,1382,"[498, 341, 18, 22]",0,12228,1_60_70_0_00543.jpg,512,640,1382,20201217
"[[329, 316, 349, 316, 349, 343, 329, 343]]",540,1382,"[329, 316, 20, 27]",0,12229,1_60_70_0_00543.jpg,512,640,1382,20201217
"[[453, 105, 475, 105, 475, 136, 453, 136]]",682,1382,"[453, 105, 22, 31]",0,12230,1_60_70_0_00543.jpg,512,640,1382,20201217
"[[429, 115, 450, 115, 450, 143, 429, 143]]",588,1382,"[429, 115, 21, 28]",0,12231,1_60_70_0_00543.jpg,512,640,1382,20201217
"[[265, 471, 353, 471, 353, 511, 265, 511]]",3520,1383,"[265, 471, 88, 40]",1,12232,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[298, 384, 389, 384, 389, 452, 298, 452]]",6188,1383,"[298, 384, 91, 68]",1,12233,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[324, 340, 421, 340, 421, 419, 324, 419]]",7663,1383,"[324, 340, 97, 79]",1,12234,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[357, 270, 447, 270, 447, 340, 357, 340]]",6300,1383,"[357, 270, 90, 70]",1,12235,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[370, 236, 459, 236, 459, 303, 370, 303]]",5963,1383,"[370, 236, 89, 67]",1,12236,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[391, 205, 480, 205, 480, 272, 391, 272]]",5963,1383,"[391, 205, 89, 67]",1,12237,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[406, 174, 496, 174, 496, 237, 406, 237]]",5670,1383,"[406, 174, 90, 63]",1,12238,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[425, 144, 515, 144, 515, 207, 425, 207]]",5670,1383,"[425, 144, 90, 63]",1,12239,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[447, 111, 533, 111, 533, 176, 447, 176]]",5590,1383,"[447, 111, 86, 65]",1,12240,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[108, 20, 192, 20, 192, 120, 108, 120]]",8400,1383,"[108, 20, 84, 100]",3,12241,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[497, 52, 584, 52, 584, 122, 497, 122]]",6090,1383,"[497, 52, 87, 70]",1,12242,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[522, 22, 607, 22, 607, 87, 522, 87]]",5525,1383,"[522, 22, 85, 65]",1,12243,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[543, 0, 622, 0, 622, 58, 543, 58]]",4582,1383,"[543, 0, 79, 58]",1,12244,1_60_60_0_04182.jpg,512,640,1383,20210116
"[[566, 196, 572, 196, 572, 211, 566, 211]]",90,1384,"[566, 196, 6, 15]",0,12245,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[547, 198, 554, 198, 554, 212, 547, 212]]",98,1384,"[547, 198, 7, 14]",0,12246,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[556, 200, 565, 200, 565, 216, 556, 216]]",144,1384,"[556, 200, 9, 16]",0,12247,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[89, 177, 126, 177, 126, 235, 89, 235]]",2146,1384,"[89, 177, 37, 58]",1,12248,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[4, 220, 72, 220, 72, 256, 4, 256]]",2448,1384,"[4, 220, 68, 36]",1,12249,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[191, 233, 254, 233, 254, 260, 191, 260]]",1701,1384,"[191, 233, 63, 27]",1,12250,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[194, 267, 259, 267, 259, 293, 194, 293]]",1690,1384,"[194, 267, 65, 26]",1,12251,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[183, 297, 257, 297, 257, 326, 183, 326]]",2146,1384,"[183, 297, 74, 29]",1,12252,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[179, 332, 255, 332, 255, 363, 179, 363]]",2356,1384,"[179, 332, 76, 31]",1,12253,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[180, 401, 250, 401, 250, 428, 180, 428]]",1890,1384,"[180, 401, 70, 27]",1,12254,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[176, 435, 247, 435, 247, 464, 176, 464]]",2059,1384,"[176, 435, 71, 29]",1,12255,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[173, 473, 242, 473, 242, 497, 173, 497]]",1656,1384,"[173, 473, 69, 24]",1,12256,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[0, 372, 28, 372, 28, 437, 0, 437]]",1820,1384,"[0, 372, 28, 65]",1,12257,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[28, 496, 53, 496, 53, 512, 28, 512]]",400,1384,"[28, 496, 25, 16]",1,12258,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[607, 101, 618, 101, 618, 121, 607, 121]]",220,1384,"[607, 101, 11, 20]",0,12259,1_120_60_0_06067.jpg,512,640,1384,20210119
"[[57, 135, 97, 135, 97, 201, 57, 201]]",2640,1385,"[57, 135, 40, 66]",1,12260,0_120_90_0_05532.jpg,512,640,1385,20210119
"[[149, 324, 188, 324, 188, 390, 149, 390]]",2574,1385,"[149, 324, 39, 66]",1,12261,0_120_90_0_05532.jpg,512,640,1385,20210119
"[[96, 298, 133, 298, 133, 362, 96, 362]]",2368,1385,"[96, 298, 37, 64]",1,12262,0_120_90_0_05532.jpg,512,640,1385,20210119
"[[57, 348, 93, 348, 93, 406, 57, 406]]",2088,1385,"[57, 348, 36, 58]",1,12263,0_120_90_0_05532.jpg,512,640,1385,20210119
"[[395, 264, 441, 264, 441, 331, 395, 331]]",3082,1386,"[395, 264, 46, 67]",1,12264,0_120_60_0_09567.jpg,512,640,1386,20210123
"[[416, 340, 464, 340, 464, 410, 416, 410]]",3360,1386,"[416, 340, 48, 70]",1,12265,0_120_60_0_09567.jpg,512,640,1386,20210123
"[[386, 251, 403, 251, 403, 273, 386, 273]]",374,1387,"[386, 251, 17, 22]",0,12266,0_70_30_0_06702.jpg,512,640,1387,20210120
"[[375, 285, 387, 285, 387, 310, 375, 310]]",300,1387,"[375, 285, 12, 25]",0,12267,0_70_30_0_06702.jpg,512,640,1387,20210120
"[[455, 390, 478, 390, 478, 401, 455, 401]]",253,1387,"[455, 390, 23, 11]",2,12268,0_70_30_0_06702.jpg,512,640,1387,20210120
"[[436, 333, 462, 333, 462, 356, 436, 356]]",598,1387,"[436, 333, 26, 23]",2,12269,0_70_30_0_06702.jpg,512,640,1387,20210120
"[[465, 403, 485, 403, 485, 413, 465, 413]]",200,1387,"[465, 403, 20, 10]",2,12270,0_70_30_0_06702.jpg,512,640,1387,20210120
"[[467, 422, 497, 422, 497, 453, 467, 453]]",930,1387,"[467, 422, 30, 31]",2,12271,0_70_30_0_06702.jpg,512,640,1387,20210120
"[[421, 254, 443, 254, 443, 281, 421, 281]]",594,1387,"[421, 254, 22, 27]",2,12272,0_70_30_0_06702.jpg,512,640,1387,20210120
"[[121, 463, 132, 463, 132, 480, 121, 480]]",187,1387,"[121, 463, 11, 17]",0,12273,0_70_30_0_06702.jpg,512,640,1387,20210120
"[[1, 206, 21, 206, 21, 267, 1, 267]]",1220,1388,"[1, 206, 20, 61]",1,12274,1_120_60_0_06088.jpg,512,640,1388,20210119
"[[134, 180, 193, 180, 193, 202, 134, 202]]",1298,1388,"[134, 180, 59, 22]",1,12275,1_120_60_0_06088.jpg,512,640,1388,20210119
"[[134, 150, 199, 150, 199, 177, 134, 177]]",1755,1388,"[134, 150, 65, 27]",1,12276,1_120_60_0_06088.jpg,512,640,1388,20210119
"[[136, 118, 200, 118, 200, 143, 136, 143]]",1600,1388,"[136, 118, 64, 25]",1,12277,1_120_60_0_06088.jpg,512,640,1388,20210119
"[[131, 61, 201, 61, 201, 87, 131, 87]]",1820,1388,"[131, 61, 70, 26]",1,12278,1_120_60_0_06088.jpg,512,640,1388,20210119
"[[136, 24, 203, 24, 203, 56, 136, 56]]",2144,1388,"[136, 24, 67, 32]",1,12279,1_120_60_0_06088.jpg,512,640,1388,20210119
"[[143, 0, 206, 0, 206, 24, 143, 24]]",1512,1388,"[143, 0, 63, 24]",1,12280,1_120_60_0_06088.jpg,512,640,1388,20210119
"[[490, 264, 523, 264, 523, 330, 490, 330]]",2178,1388,"[490, 264, 33, 66]",1,12281,1_120_60_0_06088.jpg,512,640,1388,20210119
"[[230, 118, 265, 118, 265, 166, 230, 166]]",1680,1389,"[230, 118, 35, 48]",1,12282,0_130_60_0_05654.jpg,512,640,1389,20210119
"[[383, 6, 401, 6, 401, 28, 383, 28]]",396,1390,"[383, 6, 18, 22]",0,12283,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[317, 10, 328, 10, 328, 27, 317, 27]]",187,1390,"[317, 10, 11, 17]",0,12284,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[304, 12, 316, 12, 316, 31, 304, 31]]",228,1390,"[304, 12, 12, 19]",0,12285,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[351, 37, 364, 37, 364, 57, 351, 57]]",260,1390,"[351, 37, 13, 20]",0,12286,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[320, 42, 332, 42, 332, 64, 320, 64]]",264,1390,"[320, 42, 12, 22]",0,12287,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[360, 68, 374, 68, 374, 88, 360, 88]]",280,1390,"[360, 68, 14, 20]",0,12288,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[358, 92, 376, 92, 376, 117, 358, 117]]",450,1390,"[358, 92, 18, 25]",0,12289,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[276, 276, 294, 276, 294, 302, 276, 302]]",468,1390,"[276, 276, 18, 26]",0,12290,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[508, 343, 528, 343, 528, 367, 508, 367]]",480,1390,"[508, 343, 20, 24]",0,12291,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[482, 346, 499, 346, 499, 368, 482, 368]]",374,1390,"[482, 346, 17, 22]",0,12292,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[433, 375, 454, 375, 454, 399, 433, 399]]",504,1390,"[433, 375, 21, 24]",0,12293,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[481, 394, 502, 394, 502, 417, 481, 417]]",483,1390,"[481, 394, 21, 23]",0,12294,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[511, 410, 533, 410, 533, 435, 511, 435]]",550,1390,"[511, 410, 22, 25]",0,12295,1_80_70_0_01267.jpg,512,640,1390,20210114
"[[145, 109, 160, 109, 160, 123, 145, 123]]",210,1391,"[145, 109, 15, 14]",0,12296,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[570, 25, 585, 25, 585, 38, 570, 38]]",195,1391,"[570, 25, 15, 13]",0,12297,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[596, 63, 611, 63, 611, 92, 596, 92]]",435,1391,"[596, 63, 15, 29]",0,12298,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[513, 102, 544, 102, 544, 119, 513, 119]]",527,1391,"[513, 102, 31, 17]",0,12299,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[369, 337, 379, 337, 379, 348, 369, 348]]",110,1391,"[369, 337, 10, 11]",0,12300,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[385, 327, 407, 327, 407, 350, 385, 350]]",506,1391,"[385, 327, 22, 23]",0,12301,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[471, 367, 485, 367, 485, 385, 471, 385]]",252,1391,"[471, 367, 14, 18]",0,12302,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[395, 355, 420, 355, 420, 380, 395, 380]]",625,1391,"[395, 355, 25, 25]",0,12303,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[363, 373, 384, 373, 384, 394, 363, 394]]",441,1391,"[363, 373, 21, 21]",0,12304,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[363, 412, 385, 412, 385, 426, 363, 426]]",308,1391,"[363, 412, 22, 14]",0,12305,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[456, 433, 484, 433, 484, 461, 456, 461]]",784,1391,"[456, 433, 28, 28]",0,12306,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[498, 227, 510, 227, 510, 246, 498, 246]]",228,1391,"[498, 227, 12, 19]",0,12307,0_80_80_0_02256.jpg,512,640,1391,20210115
"[[390, 411, 398, 411, 398, 427, 390, 427]]",128,1392,"[390, 411, 8, 16]",0,12308,0_100_30_0_03289.jpg,512,640,1392,20210116
"[[406, 204, 415, 204, 415, 221, 406, 221]]",153,1392,"[406, 204, 9, 17]",0,12309,0_100_30_0_03289.jpg,512,640,1392,20210116
"[[22, 96, 53, 96, 53, 127, 22, 127]]",961,1392,"[22, 96, 31, 31]",1,12310,0_100_30_0_03289.jpg,512,640,1392,20210116
"[[94, 385, 177, 385, 177, 426, 94, 426]]",3403,1393,"[94, 385, 83, 41]",1,12311,1_100_60_0_06334.jpg,512,640,1393,20210119
"[[365, 22, 412, 22, 412, 83, 365, 83]]",2867,1393,"[365, 22, 47, 61]",1,12312,1_100_60_0_06334.jpg,512,640,1393,20210119
"[[326, 7, 377, 7, 377, 70, 326, 70]]",3213,1393,"[326, 7, 51, 63]",1,12313,1_100_60_0_06334.jpg,512,640,1393,20210119
"[[287, 0, 328, 0, 328, 54, 287, 54]]",2214,1393,"[287, 0, 41, 54]",1,12314,1_100_60_0_06334.jpg,512,640,1393,20210119
"[[246, 0, 282, 0, 282, 43, 246, 43]]",1548,1393,"[246, 0, 36, 43]",1,12315,1_100_60_0_06334.jpg,512,640,1393,20210119
"[[193, 0, 220, 0, 220, 22, 193, 22]]",594,1393,"[193, 0, 27, 22]",1,12316,1_100_60_0_06334.jpg,512,640,1393,20210119
